tank100_temperature,tank200_temperature,tank300_temperature,tank400_temperature,tank100_pressure,tank200_pressure,tank300_pressure,tank400_pressure,tank100_station3_program_run,tank200_station3_program_run,tank300_station3_program_run,tank400_station3_program_run,tank100_station4_program_run,tank200_station4_program_run,tank300_station4_program_run,tank400_station4_program_run,tank100_station5_program_run,tank200_station5_program_run,tank300_station5_program_run,tank400_station5_program_run,tank100_station3_valve_run,tank200_station3_valve_run,tank300_station3_valve_run,all_tanks_station3_flow_rate,all_tanks_station3_quantity_selected,tank100_station4_flow_rate,tank100_station4_quantity_selected,tank200_station4_flow_rate,tank200_station4_quantity_selected,tank300_station4_quantity_selected,tank300_station4_flow_rate,tank400_station4_quantity_selected,tank400_station4_flow_rate,tank100_station5_quantity_selected,tank100_station5_flow_rate,tank200_station5_quantity_selected,tank200_station5_flow_rate,tank300_station5_quantity_selected,tank300_station5_flow_rate,tank400_station5_quantity_selected,tank400_station5_flow_rate,Timestamp
70.98141479,28.07538223,70.55822754,71.77481842,11.15779018,19.76148987,12.89225864,36.38876343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048599243,3163,0.01,843,-0.005111694,540,443,0.018768311,635,-0.050582886,1500,-0.046920776,843,-0.052185059,863,-0.079040527,1114,-0.066986084,4/30/24 15:55
70.97897339,28.07532692,70.55619049,71.77250671,10.12504578,19.77780151,12.95158482,36.43473816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031356812,3164,0.01,843,-0.0025177,540,443,0.020141602,635,-0.050811768,1500,-0.053329468,843,-0.050354004,863,-0.075836182,1114,-0.035095215,4/30/24 15:55
70.97943878,28.07733154,70.55703735,71.75419617,11.16346645,19.68681335,12.99610806,36.44795227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029449463,3164,0.01,843,-0.002288818,540,443,0.021209717,635,-0.053100586,1500,-0.049438477,843,-0.052642822,863,-0.076370239,1114,-0.037231445,4/30/24 15:55
70.97982025,28.07301903,70.56154633,71.77028656,10.0188446,19.7114563,12.97074986,36.50392151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045394897,3165,0.01,843,0.000915527,540,443,0.020065308,635,-0.049362183,1500,-0.04776001,843,-0.054626465,863,-0.077133179,1114,-0.041427612,4/30/24 15:55
70.97911072,28.07601357,70.61279297,71.7539978,10.31143188,19.79972839,12.92665005,36.39212036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047149658,3166,0.01,843,-0.0025177,540,443,0.025482178,635,-0.050430298,1500,-0.051116943,843,-0.053787231,863,-0.074157715,1114,-0.035324097,4/30/24 15:55
70.98256683,28.07716751,70.55715179,71.77391052,10.48103237,19.74449158,12.95098877,36.42903137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046005249,3166,0.01,843,-0.001754761,540,443,0.019378662,635,-0.049972534,1500,-0.051269531,843,-0.045928955,863,-0.078964233,1114,-0.040206909,4/30/24 15:55
70.98007202,28.07680893,70.48582458,71.75188446,9.796310425,19.67666626,13.07327271,36.46263123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042953491,3167,0.01,843,0.001525879,540,443,0.022659302,635,-0.046386719,1500,-0.050582886,843,-0.055770874,863,-0.07850647,1114,-0.041885376,4/30/24 15:56
70.98045349,28.05700684,70.54168701,71.77514648,10.99456787,19.71081543,12.92980957,36.47198486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032043457,3167,0.01,843,-0.004196167,540,443,0.022506714,635,-0.045547485,1500,-0.050582886,843,-0.053024292,863,-0.076293945,1114,-0.044326782,4/30/24 15:56
70.9780426,28.07359695,70.55574799,71.77668762,9.954666138,19.68803406,12.96299839,36.42611694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033035278,3167,0.01,843,-0.003204346,540,443,0.020065308,635,-0.053024292,1500,-0.049057007,843,-0.054550171,863,-0.075912476,1114,-0.041656494,4/30/24 15:56
70.98364258,28.1701107,70.56942749,71.77854919,10.22642517,19.77276611,12.91418457,36.46125793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040512085,3168,0.01,843,-0.006408691,540,443,0.020828247,635,-0.052261353,1500,-0.047836304,843,-0.049209595,863,-0.078887939,1114,-0.040359497,4/30/24 15:56
70.95910645,28.08070946,70.55792236,71.77163696,10.1355896,19.71009827,12.92143345,36.49478149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040512085,3168,0.01,843,0.000305176,540,443,0.020599365,635,-0.051269531,1500,-0.044174194,843,-0.054244995,863,-0.080108643,1114,-0.043792725,4/30/24 15:56
70.9578476,28.08120346,70.55574799,71.77520752,10.63127232,19.68644714,12.90206909,36.4229126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340271,3169,0.01,843,-0.004501343,540,443,0.022659302,635,-0.050430298,1500,-0.050354004,843,-0.049209595,863,-0.078201294,1114,-0.034713745,4/30/24 15:56
70.95812988,28.07873154,70.5586853,71.7718277,10.35128784,19.80117798,12.97528076,36.4697113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033416748,3169,0.01,843,-0.008010864,540,443,0.02281189,635,-0.049743652,1500,-0.04699707,843,-0.051193237,863,-0.071334839,1114,-0.036773682,4/30/24 15:56
70.97293091,28.07499695,70.5567627,71.77171326,10.5824585,19.68161011,12.9425354,36.42146301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037460327,3170,0.01,843,0.000762939,540,443,0.021209717,635,-0.054855347,1500,-0.049667358,843,-0.051040649,863,-0.07850647,1114,-0.04447937,4/30/24 15:56
70.97995758,28.07521629,70.55976105,71.77256775,10.59649658,19.69534302,12.91567993,36.46360779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043487549,3170,0.01,843,-0.004577637,540,443,0.01991272,635,-0.049743652,1500,-0.049209595,843,-0.051040649,863,-0.081329346,1114,-0.03578186,4/30/24 15:56
70.97990417,28.07793617,70.55641174,71.77235413,10.28996372,19.68444824,12.8625021,36.5461731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038452148,3170,0.01,843,-0.004577637,540,443,0.022506714,635,-0.048446655,1500,-0.048599243,843,-0.050582886,863,-0.069198608,1114,-0.042572021,4/30/24 15:56
70.98034668,28.07634354,70.55690002,71.78591919,10.93859863,19.6648407,12.84417725,36.45915222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031051636,3171,0.01,843,-0.000610352,540,443,0.016021729,635,-0.048828125,1500,-0.046310425,843,-0.050888062,863,-0.079727173,1114,-0.043563843,4/30/24 15:56
70.97966003,28.07634354,70.55673981,71.77292633,10.31613159,19.7971344,12.91851807,36.41822815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044784546,3171,0.01,843,-0.002746582,540,443,0.01625061,635,-0.051803589,1500,-0.049972534,843,-0.079269409,863,-0.080795288,1114,-0.051269531,4/30/24 15:56
70.98179626,28.07447433,70.56129456,71.77218628,10.36091518,19.76670837,12.9375,36.41700745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048294067,3171,0.01,843,-0.003890991,540,443,0.018615723,635,-0.051651001,1500,-0.052337646,843,-0.055770874,863,-0.076370239,1114,-0.04699707,4/30/24 15:56
70.98001099,28.07436562,70.55690002,71.77305603,11.07524204,19.72257996,12.9618063,36.48062134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037307739,3172,0.01,843,-0.004882813,540,443,0.020980835,635,-0.048522949,1500,-0.046539307,843,-0.053024292,863,-0.078887939,1114,-0.040740967,4/30/24 15:56
70.97927094,28.07878685,70.55899048,71.76998901,10.21437073,19.76098633,12.93606567,36.3966217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040512085,3172,0.01,843,-0.003814697,540,443,0.01739502,635,-0.050506592,1500,-0.070037842,843,-0.051651001,863,-0.0756073,1114,-0.044555664,4/30/24 15:56
70.97971344,28.07104111,70.55909729,71.77152252,10.44401646,19.69186401,12.88145542,36.49720764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040893555,3173,0.01,843,-0.004348755,540,443,0.01701355,635,-0.048980713,1500,-0.05355835,843,-0.052566528,863,-0.073852539,1114,-0.04524231,4/30/24 15:56
70.98152161,28.07560158,70.55849457,71.75138855,10.06210327,19.74858093,12.90483189,36.38186646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039367676,3173,0.01,843,-0.006103516,540,443,0.021591187,635,-0.049285889,1500,-0.049591064,843,-0.053939819,863,-0.073623657,1114,-0.0340271,4/30/24 15:56
70.98182678,28.07933617,70.55593872,71.7514801,10.3546896,19.72369385,13.02813721,36.48170471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043106079,3174,0.01,843,-0.000762939,540,443,0.020675659,635,-0.046157837,1500,-0.049285889,843,-0.054168701,863,-0.079574585,1114,-0.042114258,4/30/24 15:56
70.97984314,28.07252502,70.5592041,71.74820709,10.99575806,19.69589233,12.93760777,36.38053894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047912598,3174,0.01,843,-0.009613037,540,443,0.020065308,635,-0.050048828,1500,-0.047683716,843,-0.053405762,863,-0.073242188,1114,-0.043182373,4/30/24 15:56
70.98059082,28.0757103,70.55693054,71.74787903,10.09481812,19.68736267,12.99719238,36.48092651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045700073,3174,0.01,843,-0.001678467,540,443,0.020599365,635,-0.051879883,1500,-0.054168701,843,-0.05241394,863,-0.050430298,1114,-0.040359497,4/30/24 15:56
70.9822998,28.09057045,70.54920959,71.75666809,10.62971401,19.68763733,12.94381714,36.37974548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043945313,3175,0.01,843,-0.005493164,540,443,0.021591187,635,-0.047149658,1500,-0.049743652,843,-0.056762695,863,-0.074157715,1114,-0.038299561,4/30/24 15:56
70.95565033,28.08073807,70.55876923,71.75040436,10.20401001,19.67007446,12.88723755,36.33763123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041122437,3176,0.01,843,-0.001296997,540,443,0.01914978,635,-0.051498413,1500,-0.046768188,843,-0.053863525,863,-0.07774353,1114,-0.043640137,4/30/24 15:56
70.96952057,28.08263206,70.55854797,71.74996185,11.04260254,19.7743988,12.90266323,36.50231934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040283203,3177,0.01,843,0.001754761,540,443,0.021514893,635,-0.052261353,1500,-0.052185059,843,-0.051498413,863,-0.074234009,1114,-0.03944397,4/30/24 15:56
70.9546051,28.07650757,70.5561676,71.75136566,9.989837646,19.73551941,12.92538452,36.35299683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034866333,3177,0.01,843,-0.006408691,540,443,0.019454956,635,-0.049285889,1500,-0.047302246,843,-0.050811768,863,-0.072174072,1114,-0.041656494,4/30/24 15:56
70.97322845,28.07804489,70.55715179,71.78190613,10.80236816,19.72920227,12.9812479,36.47229004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044784546,3178,0.01,843,-0.000762939,540,443,0.021286011,635,-0.053939819,1500,-0.048446655,843,-0.05569458,863,-0.076065063,1114,-0.0365448,4/30/24 15:56
70.96716309,28.07291031,70.53643799,71.7694397,10.35822964,19.75300598,12.97740269,36.36030579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038986206,3178,0.01,843,-0.003585815,540,443,0.02281189,635,-0.057678223,1500,-0.050582886,843,-0.052032471,863,-0.065917969,1114,-0.035858154,4/30/24 15:56
70.98007202,28.07598495,70.53339386,71.77229309,10.36410522,19.65467834,12.92276001,36.49546814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390625,3179,0.01,843,-0.006484985,540,443,0.02204895,635,-0.04524231,1500,-0.051040649,843,-0.05355835,863,-0.079116821,1114,-0.03578186,4/30/24 15:56
70.95394897,28.07521629,70.537323,71.76916504,10.84933472,19.72642517,12.89544678,36.39578247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028762817,3179,0.01,843,0.00038147,540,443,0.044174194,635,-0.048217773,1500,-0.048294067,843,-0.052719116,863,-0.070648193,1114,-0.048828125,4/30/24 15:56
70.97663879,28.0728817,70.53531647,71.77105713,10.22810364,19.73335266,12.99563599,36.43519592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033187866,3179,0.01,843,-0.007629395,540,443,0.017547607,635,-0.051574707,1500,-0.047836304,843,-0.050048828,863,-0.072555542,1114,-0.037994385,4/30/24 15:56
70.97773743,28.07722092,70.55423737,71.75309753,10.30148315,19.70028687,12.90702915,36.40505981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040359497,3180,0.01,843,-0.001525879,540,443,0.020599365,635,-0.046691895,1500,-0.050354004,843,-0.054168701,863,-0.077590942,1114,-0.046691895,4/30/24 15:56
70.97971344,28.07645226,70.53561401,71.77388763,11.22450161,19.73835754,12.82939243,36.4284668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038146973,3180,0.01,843,-0.001907349,540,443,0.025177002,635,-0.04776001,1500,-0.046920776,843,-0.050506592,863,-0.073852539,1114,-0.046005249,4/30/24 15:56
70.97935486,28.07752419,70.53265381,71.77160645,10.42649937,19.6812439,12.84741211,36.43461609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054244995,3181,0.01,843,-0.000457764,540,443,0.023422241,635,-0.045166016,1500,-0.050506592,843,-0.054855347,863,-0.076675415,1114,-0.043258667,4/30/24 15:56
70.98036957,28.07485962,70.49246979,71.77067566,10.73808384,19.66630554,12.98338413,36.4553833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039596558,3181,0.01,843,-0.003051758,540,443,0.020675659,635,-0.047531128,1500,-0.048217773,843,-0.051269531,863,-0.080718994,1114,-0.037612915,4/30/24 15:56
70.97830963,28.07656288,70.53674316,71.77415466,9.815185547,19.66194153,12.95573521,36.43658447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034866333,3182,0.01,843,0.010070801,540,443,0.023422241,635,-0.047149658,1500,-0.04524231,843,-0.05241394,863,-0.076293945,1114,-0.044937134,4/30/24 15:56
70.97987366,27.87342453,70.56865692,71.77993011,10.62017822,19.59608459,12.95785522,36.43528748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042648315,3182,0.01,843,-0.004348755,540,443,0.023422241,635,-0.053100586,1500,-0.045089722,843,-0.06401062,863,-0.080947876,1114,-0.043029785,4/30/24 15:56
70.97904968,28.03706741,70.520401,71.7685318,10.98062134,19.70288086,12.96627808,36.46269226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037765503,3183,0.01,843,0.001373291,540,443,0.018386841,635,-0.049209595,1500,-0.048828125,843,-0.051803589,863,-0.076751709,1114,-0.042572021,4/30/24 15:56
70.9805603,28.07785416,70.53739929,71.7742157,10.20333862,19.68206787,12.91722202,36.35951233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045700073,3183,0.01,843,-0.001678467,540,443,0.019073486,635,-0.048599243,1500,-0.047073364,843,-0.054931641,863,-0.076293945,1114,-0.046005249,4/30/24 15:56
70.98258972,28.07464027,70.55412292,71.77459717,10.32493687,19.63284302,12.96220493,36.49656677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046081543,3184,0.01,843,-0.001144409,540,443,0.021514893,635,-0.050201416,1500,-0.050811768,843,-0.049591064,863,-0.079040527,1114,-0.038909912,4/30/24 15:56
70.98045349,28.07518959,70.55728912,71.77297974,10.51100063,19.74919128,12.96607876,36.41978455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04119873,3184,0.01,843,-0.000839233,540,443,0.018539429,635,-0.052642822,1500,-0.049362183,843,-0.052032471,863,-0.076370239,1114,-0.040435791,4/30/24 15:56
70.98042297,28.07345963,70.55753326,71.77292633,9.829711914,19.61437988,12.90441895,36.39466858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052947998,3184,0.01,843,-0.003051758,540,443,0.023956299,635,-0.051116943,1500,-0.050354004,843,-0.052185059,863,-0.079040527,1114,-0.033493042,4/30/24 15:56
70.97952271,28.07518959,70.55876923,71.77246094,10.12934875,19.73487854,12.93307495,36.44973755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03692627,3185,0.01,843,-0.001907349,540,443,0.020828247,635,-0.050354004,1500,-0.050811768,843,-0.052566528,863,-0.073699951,1114,-0.042953491,4/30/24 15:56
70.97998047,28.0742836,70.55874634,71.77476501,10.76269531,19.73683167,12.91453648,36.3651123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034790039,3185,0.01,843,-0.000991821,540,443,0.021209717,635,-0.051651001,1500,-0.050430298,843,-0.053405762,863,-0.073013306,1114,-0.03364563,4/30/24 15:56
70.97902679,28.07582092,70.56091309,71.77232361,9.95123291,19.73013306,12.98361206,36.44471741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033416748,3186,0.01,843,-0.00541687,540,443,0.017929077,635,-0.040054321,1500,-0.048522949,843,-0.051269531,863,-0.079803467,1114,-0.036315918,4/30/24 15:56
70.95889282,28.07766151,70.56066895,71.7723999,10.19580078,19.73403931,12.99302769,36.36483765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031509399,3187,0.01,843,-0.00038147,540,443,0.020599365,635,-0.04737854,1500,-0.049591064,843,-0.05241394,863,-0.079345703,1114,-0.046691895,4/30/24 15:56
70.95485687,28.07768822,70.53588867,71.77342224,10.8026123,19.65362549,12.89955044,36.45875549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032196045,3187,0.01,843,-0.002441406,540,443,0.020141602,635,-0.049743652,1500,-0.051956177,843,-0.05279541,863,-0.078964233,1114,-0.042572021,4/30/24 15:56
70.96043396,28.07623291,70.53636169,71.77555847,10.09921265,19.72689819,12.87026978,36.36610413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033340454,3187,0.01,843,0.004348755,540,443,0.018920898,635,-0.046234131,1500,-0.047912598,843,-0.053405762,863,-0.079421997,1114,-0.044326782,4/30/24 15:56
70.9578476,28.07499695,70.53581238,71.7722168,10.87059116,19.65910339,12.91769409,36.48327637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040740967,3188,0.01,843,-0.001525879,540,443,0.022277832,635,-0.051879883,1500,-0.050811768,843,-0.050811768,863,-0.075073242,1114,-0.0440979,4/30/24 15:56
70.97476959,28.0757103,70.53492737,71.77149963,9.887695313,19.72729492,12.84933472,36.32926941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056152344,3188,0.01,843,-0.003738403,540,443,0.019378662,635,-0.051040649,1500,-0.050735474,843,-0.055007935,863,-0.077819824,1114,-0.040588379,4/30/24 15:56
70.97946167,28.07480431,70.53610992,71.77331543,10.27587891,19.72686768,12.92068481,36.47050476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030899048,3189,0.01,843,-0.006103516,540,443,0.017166138,635,-0.048065186,1500,-0.050582886,843,-0.055389404,863,-0.077896118,1114,-0.045471191,4/30/24 15:56
70.98165894,28.07093239,70.51150513,71.7742691,11.02796841,19.53216553,13.00152588,36.37088013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039978027,3189,0.01,843,-0.004882813,540,443,0.027236938,635,-0.049285889,1500,-0.051040649,843,-0.051422119,863,-0.078659058,1114,-0.040664673,4/30/24 15:57
70.97982025,28.07620621,70.559021,71.75095367,9.967208862,19.68598938,12.9822855,36.42359924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031661987,3190,0.01,843,-0.003814697,540,443,0.022659302,635,-0.050811768,1500,-0.048599243,843,-0.053024292,863,-0.078659058,1114,-0.045166016,4/30/24 15:57
70.98007202,28.07562828,70.53684998,71.75317383,10.42553711,19.70617676,12.87602329,36.37042236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032653809,3190,0.01,843,-0.003509521,540,443,0.022659302,635,-0.050888062,1500,-0.048828125,843,-0.051498413,863,-0.069885254,1114,-0.031661987,4/30/24 15:57
70.97995758,28.07422829,70.53399658,71.75106049,9.859573364,19.74887085,12.99378872,36.44987488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034790039,3190,0.01,843,0.001678467,540,443,0.020980835,635,-0.053710938,1500,-0.050582886,843,-0.052566528,863,-0.077133179,1114,-0.043716431,4/30/24 15:57
71.00012207,28.07733154,70.54836273,71.74829102,9.699264526,19.67536926,11.04426479,31.57034111,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.039291382,3191,0.01,369,0.000228882,0,2,0.708007813,169,1.626815796,1500,-0.045928955,369,-0.056686401,863,-0.076599121,1114,-0.044555664,4/30/24 15:57
70.8408432,28.04563522,70.55536652,71.74661255,10.15284729,19.6778717,11.05599976,29.92823792,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.034866333,3192,0.01,1341,-0.001678467,0,16,2.961807251,805,5.656738281,1500,-0.047836304,1341,-0.05241394,863,-0.075912476,1114,-0.045166016,4/30/24 15:57
70.97904968,28.07584763,70.55545044,71.74952698,10.77316284,19.72869873,11.08293247,36.02252197,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.027542114,3192,0.01,1341,-0.003509521,0,26,3.244476318,1134,2.537536621,1500,-0.04776001,1341,-0.051651001,863,-0.07232666,1114,-0.046234131,4/30/24 15:57
70.96061707,28.07038307,70.55882263,71.74894714,9.864517212,19.74804688,11.0944519,36.50535583,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.041503906,3193,0.01,1342,-0.005340576,0,34,3.309173584,1134,0.189208984,1500,-0.049743652,1342,-0.052261353,863,-0.075531006,1114,-0.0440979,4/30/24 15:57
70.98103333,28.07491493,70.55717468,71.7869873,10.13096619,19.73918152,11.1963644,36.43714905,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.042190552,3193,0.01,1342,0.005645752,0,42,3.29788208,1134,-0.039291382,1500,-0.048141479,1342,-0.051498413,863,-0.078735352,1114,-0.043563843,4/30/24 15:57
70.98155212,28.07623291,70.55899048,71.77706909,11.09844971,19.74928284,11.11009312,36.46760559,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.03868103,3194,0.01,1343,-0.000610352,0,50,3.288192749,1134,-0.046768188,1500,-0.044708252,1343,-0.048904419,863,-0.078582764,1114,-0.043334961,4/30/24 15:57
70.97496033,28.0733223,70.5586853,71.77452087,10.38589478,19.66192627,11.06663609,36.46270752,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.025177002,3194,0.01,1343,-0.003433228,0,50,3.29788208,1134,-0.050430298,1500,-0.048522949,1343,-0.053710938,863,-0.078201294,1114,-0.045089722,4/30/24 15:57
70.98165894,28.07958412,70.55643463,71.72824097,10.60165405,19.72206116,11.21269321,36.45379639,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.031356812,3194,0.01,1344,-0.007781982,0,50,3.295822144,1134,-0.052032471,1500,-0.048599243,1344,-0.051498413,863,-0.079040527,1114,-0.04447937,4/30/24 15:57
70.97586823,28.07917213,70.53559113,71.77297974,9.939788818,19.77455139,11.14694214,36.38278198,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.032272339,3195,0.01,1344,-0.001907349,0,51,3.297653198,1134,-0.050048828,1500,-0.050430298,1344,-0.051651001,863,-0.076217651,1114,-0.047454834,4/30/24 15:57
70.97801208,28.07579422,70.86586761,71.6934967,10.1027832,19.70974731,11.19169712,36.49990845,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.038528442,3195,0.01,1345,-0.003204346,0,51,3.286590576,1134,-0.048675537,1500,-0.048141479,1345,-0.054321289,863,-0.078659058,1114,-0.044174194,4/30/24 15:57
70.98045349,28.0733757,70.58299255,71.74801636,10.57878208,19.24154663,11.12228394,36.37756348,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0.865249634,117,0.01,1345,0.006942749,0,51,3.292617798,1134,-0.051956177,1500,-0.049362183,1345,-0.078659058,863,-0.0730896,1114,-0.03616333,4/30/24 15:57
70.97940826,28.0733757,70.55854797,71.76753998,10.43574429,19.26728821,11.17231655,36.52323914,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2.204284668,351,0.01,1346,-0.001296997,0,51,3.293304443,1134,-0.05241394,1500,-0.044937134,1346,-0.052947998,863,-0.074920654,1114,-0.046157837,4/30/24 15:57
70.98067474,28.0757103,70.50496674,71.75793457,11.03563023,19.24867249,11.12107944,36.35778809,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2.25402832,576,0.01,1346,-0.000991821,0,52,3.290710449,1134,-0.050354004,1500,-0.046157837,1346,-0.048599243,863,-0.077362061,1114,-0.041351318,4/30/24 15:57
70.98278809,28.07249832,70.55157471,71.7563324,11.12446499,19.31536865,11.07212925,36.54112244,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2.165298462,902,0.01,1347,-0.0025177,0,52,3.293838501,1134,-0.047836304,1500,-0.030670166,1347,-0.050048828,863,-0.079650879,1114,-0.045166016,4/30/24 15:57
70.98210144,28.08051682,70.55603027,71.77218628,10.790802,19.39273071,11.01594448,36.39163208,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2.129516602,1116,0.01,1348,0.001144409,0,52,3.290710449,1134,-0.049743652,1500,-0.050201416,1348,-0.054244995,863,-0.079803467,1114,-0.041503906,4/30/24 15:57
70.97932434,28.07458496,70.56132507,71.77180481,11.00250244,19.80567932,11.13928223,36.4954071,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.721282959,1603,0.01,1349,-0.002822876,0,52,3.288574219,1134,-0.052185059,1500,-0.046234131,1349,-0.054168701,863,-0.079956055,1114,-0.041351318,4/30/24 15:57
70.97773743,28.0742836,70.55761719,71.77229309,10.30760288,19.79743958,9.920639038,36.53634644,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1.723861694,261,0.01,1350,0.001983643,0,52,3.106307983,1134,-0.050582886,1500,-0.048675537,1350,-0.049819946,863,-0.076675415,1114,-0.043258667,4/30/24 15:57
70.97911072,28.07093239,70.53646851,71.77229309,11.27833462,19.69984436,10.13105774,36.37611389,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1.847610474,444,0.01,1350,-0.002441406,0,52,3.110809326,1134,-0.051651001,1500,-0.054931641,1350,-0.051879883,863,-0.076675415,1114,-0.045318604,4/30/24 15:57
70.98223877,28.07543564,70.53723145,71.77534485,10.2539978,19.75079346,11.00752163,36.4821167,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1.692733765,592,0.01,1351,-0.001754761,0,53,3.154144287,1134,-0.046310425,1500,-0.04737854,1351,-0.049438477,863,-0.080337524,1114,-0.042572021,4/30/24 15:57
70.95837402,28.07661819,70.532547,71.77085876,10.51612759,19.7931366,11.06771851,34.90895081,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.218048096,2,0.01,1352,-0.003738403,0,53,3.269729614,1134,-0.050888062,1500,-0.050582886,1352,-0.05607605,863,-0.069885254,1114,-0.048065186,4/30/24 15:57
70.94869995,28.07587624,70.53105164,71.77493286,10.60610962,19.70817566,11.05006313,35.77600098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.665084839,456,0.01,1353,-0.001678467,0,53,3.283996582,1134,-0.055236816,1500,-0.049972534,1353,-0.047912598,863,-0.073471069,1114,-0.037994385,4/30/24 15:57
