ds,tank100_temperature,tank200_temperature,tank300_temperature,tank400_temperature,tank100_pressure,tank200_pressure,tank300_pressure,tank400_pressure,all_tanks_station3_flow_rate,tank100_station4_flow_rate,tank200_station4_flow_rate,tank300_station4_flow_rate,tank400_station4_flow_rate,tank100_station5_flow_rate,tank200_station5_flow_rate,tank300_station5_flow_rate,tank400_station5_flow_rate
4/30/24 15:52,70.96462317,28.07609133,70.57654005,71.77491353,10.5244828,19.7246399,12.7592204,36.33495549,0.25371223,0.01,0.002076454,0.141999017,-0.03226466,0.02056342,-0.007639875,-0.046938811,-0.005555226
4/30/24 15:53,70.96453823,28.07618368,70.57639301,71.77496661,10.52441986,19.72447504,12.75870269,36.33417355,0.253600106,0.01,0.002076601,0.142132595,-0.032232348,0.020504201,-0.00768279,-0.046966285,-0.005579083
4/30/24 15:53,70.96445329,28.07627604,70.57624598,71.77501969,10.52435692,19.72431018,12.75818498,36.3333916,0.253487983,0.01,0.002076748,0.142266173,-0.032200035,0.020444981,-0.007725705,-0.046993758,-0.005602941
4/30/24 15:53,70.96436835,28.0763684,70.57609895,71.77507277,10.52429398,19.72414532,12.75766726,36.33260965,0.25337586,0.01,0.002076896,0.142399751,-0.032167722,0.020385762,-0.00776862,-0.047021231,-0.005626799
4/30/24 15:53,70.96402858,28.07673783,70.57551081,71.77528508,10.52404223,19.72348588,12.75559641,36.32948186,0.252927368,0.01,0.002077485,0.142934063,-0.032038472,0.020148885,-0.00794028,-0.047131125,-0.005722231
4/30/24 15:53,70.96394364,28.07683019,70.57536378,71.77533816,10.52397929,19.72332102,12.7550787,36.32869992,0.252815245,0.01,0.002077632,0.143067641,-0.032006159,0.020089665,-0.007983195,-0.047158598,-0.005746088
4/30/24 15:53,70.96385869,28.07692255,70.57521674,71.77539124,10.52391635,19.72315616,12.75456098,36.32791797,0.252703122,0.01,0.002077779,0.143201219,-0.031973847,0.020030446,-0.008026111,-0.047186071,-0.005769946
4/30/24 15:53,70.96377375,28.07701491,70.57506971,71.77544432,10.52385341,19.7229913,12.75404327,36.32713602,0.252590999,0.01,0.002077926,0.143334797,-0.031941534,0.019971227,-0.008069026,-0.047213545,-0.005793804
4/30/24 15:53,70.96368881,28.07710726,70.57492268,71.7754974,10.52379047,19.72282644,12.75352556,36.32635408,0.252478875,0.01,0.002078074,0.143468375,-0.031909221,0.019912007,-0.008111941,-0.047241018,-0.005817662
4/30/24 15:53,70.96360387,28.07719962,70.57477564,71.77555047,10.52372753,19.72266158,12.75300784,36.32557213,0.252366752,0.01,0.002078221,0.143601953,-0.031876909,0.019852788,-0.008154856,-0.047268491,-0.00584152
4/30/24 15:53,70.96343398,28.07738434,70.57448158,71.77565663,10.52360165,19.72233186,12.75197242,36.32400824,0.252142506,0.01,0.002078515,0.143869109,-0.031812283,0.019734349,-0.008240686,-0.047323438,-0.005889236
4/30/24 15:53,70.96334904,28.0774767,70.57433454,71.77570971,10.52353871,19.722167,12.7514547,36.32322629,0.252030383,0.01,0.002078663,0.144002687,-0.031779971,0.01967513,-0.008283601,-0.047350911,-0.005913093
4/30/24 15:53,70.9632641,28.07756905,70.57418751,71.77576279,10.52347578,19.72200214,12.75093699,36.32244434,0.25191826,0.01,0.00207881,0.144136265,-0.031747658,0.019615911,-0.008326516,-0.047378385,-0.005936951
4/30/24 15:53,70.96317916,28.07766141,70.57404048,71.77581587,10.52341284,19.72183728,12.75041928,36.32166239,0.251806137,0.01,0.002078957,0.144269843,-0.031715346,0.019556691,-0.008369431,-0.047405858,-0.005960809
4/30/24 15:53,70.96309422,28.07775377,70.57389344,71.77586895,10.5233499,19.72167242,12.74990156,36.32088045,0.251694014,0.01,0.002079104,0.144403421,-0.031683033,0.019497472,-0.008412346,-0.047433331,-0.005984667
4/30/24 15:53,70.96300928,28.07784613,70.57374641,71.77592202,10.52328696,19.72150756,12.74938385,36.3200985,0.251581891,0.01,0.002079252,0.144536999,-0.03165072,0.019438253,-0.008455261,-0.047460805,-0.006008525
4/30/24 15:53,70.96292433,28.07793849,70.57359938,71.7759751,10.52322402,19.7213427,12.74886614,36.31931655,0.251469767,0.01,0.002079399,0.144670577,-0.031618408,0.019379033,-0.008498176,-0.047488278,-0.006032383
4/30/24 15:53,70.96283939,28.07803084,70.57345234,71.77602818,10.52316108,19.72117784,12.74834842,36.31853461,0.251357644,0.01,0.002079546,0.144804155,-0.031586095,0.019319814,-0.008541091,-0.047515751,-0.006056241
4/30/24 15:53,70.96275445,28.0781232,70.57330531,71.77608126,10.52309814,19.72101298,12.74783071,36.31775266,0.251245521,0.01,0.002079693,0.144937733,-0.031553782,0.019260595,-0.008584006,-0.047543225,-0.006080098
4/30/24 15:53,70.96266951,28.07821556,70.57315828,71.77613434,10.5230352,19.72084812,12.747313,36.31697071,0.251133398,0.01,0.002079841,0.145071311,-0.03152147,0.019201375,-0.008626921,-0.047570698,-0.006103956
4/30/24 15:53,70.96258457,28.07830792,70.57301124,71.77618742,10.52297226,19.72068326,12.74679528,36.31618876,0.251021275,0.01,0.002079988,0.145204889,-0.031489157,0.019142156,-0.008669836,-0.047598171,-0.006127814
4/30/24 15:53,70.96241468,28.07849263,70.57271718,71.77629357,10.52284639,19.72035354,12.74575985,36.31462487,0.250797029,0.01,0.002080282,0.145472044,-0.031424532,0.019023717,-0.008755667,-0.047653118,-0.00617553
4/30/24 15:53,70.96232974,28.07858499,70.57257014,71.77634665,10.52278345,19.72018868,12.74524214,36.31384292,0.250684906,0.01,0.00208043,0.145605622,-0.031392219,0.018964498,-0.008798582,-0.047680591,-0.006199388
4/30/24 15:53,70.9622448,28.07867735,70.57242311,71.77639973,10.52272051,19.72002382,12.74472443,36.31306098,0.250572783,0.01,0.002080577,0.1457392,-0.031359907,0.018905279,-0.008841497,-0.047708065,-0.006223246
4/30/24 15:53,70.96207492,28.07886207,70.57212904,71.77650589,10.52259463,19.7196941,12.743689,36.31149708,0.250348536,0.01,0.002080871,0.146006356,-0.031295281,0.01878684,-0.008927327,-0.047763011,-0.006270961
4/30/24 15:53,70.96190503,28.07904678,70.57183498,71.77661205,10.52246875,19.71936438,12.74265357,36.30993319,0.25012429,0.01,0.002081166,0.146273512,-0.031230656,0.018668401,-0.009013157,-0.047817958,-0.006318677
4/30/24 15:53,70.96173515,28.0792315,70.57154091,71.7767182,10.52234288,19.71903466,12.74161815,36.30836929,0.249900044,0.01,0.00208146,0.146540668,-0.031166031,0.018549963,-0.009098987,-0.047872905,-0.006366393
4/30/24 15:53,70.96165021,28.07932386,70.57139387,71.77677128,10.52227994,19.7188698,12.74110043,36.30758735,0.249787921,0.01,0.002081608,0.146674246,-0.031133718,0.018490743,-0.009141902,-0.047900378,-0.006390251
4/30/24 15:53,70.96156526,28.07941622,70.57124684,71.77682436,10.522217,19.71870494,12.74058272,36.3068054,0.249675798,0.01,0.002081755,0.146807824,-0.031101405,0.018431524,-0.009184817,-0.047927851,-0.006414108
4/30/24 15:53,70.96148032,28.07950857,70.57109981,71.77687744,10.52215406,19.71854008,12.74006501,36.30602345,0.249563675,0.01,0.002081902,0.146941402,-0.031069093,0.018372305,-0.009227732,-0.047955325,-0.006437966
4/30/24 15:53,70.96139538,28.07960093,70.57095277,71.77693052,10.52209112,19.71837522,12.73954729,36.30524151,0.249451551,0.01,0.002082049,0.14707498,-0.03103678,0.018313085,-0.009270647,-0.047982798,-0.006461824
4/30/24 15:53,70.96131044,28.07969329,70.57080574,71.7769836,10.52202818,19.71821036,12.73902958,36.30445956,0.249339428,0.01,0.002082197,0.147208558,-0.031004468,0.018253866,-0.009313562,-0.048010271,-0.006485682
4/30/24 15:53,70.9612255,28.07978565,70.57065871,71.77703667,10.52196524,19.7180455,12.73851187,36.30367761,0.249227305,0.01,0.002082344,0.147342136,-0.030972155,0.018194647,-0.009356477,-0.048037745,-0.00650954
4/30/24 15:53,70.96114055,28.07987801,70.57051167,71.77708975,10.5219023,19.71788064,12.73799415,36.30289567,0.249115182,0.01,0.002082491,0.147475714,-0.030939842,0.018135427,-0.009399392,-0.048065218,-0.006533398
4/30/24 15:53,70.96105561,28.07997036,70.57036464,71.77714283,10.52183936,19.71771578,12.73747644,36.30211372,0.249003059,0.01,0.002082638,0.147609292,-0.03090753,0.018076208,-0.009442307,-0.048092691,-0.006557256
4/30/24 15:53,70.96088573,28.08015508,70.57007057,71.77724899,10.52171349,19.71738607,12.73644101,36.30054982,0.248778813,0.01,0.002082933,0.147876448,-0.030842904,0.017957769,-0.009528138,-0.048147638,-0.006604971
4/30/24 15:53,70.96106183,28.08011992,70.57003466,71.77728589,10.52165055,19.71723761,12.73616941,36.30046429,0.248665777,0.01,0.002082555,0.147997945,-0.0308127,0.017898551,-0.009571052,-0.048175111,-0.006628829
4/30/24 15:53,70.96123793,28.08008476,70.56999875,71.77732279,10.52158761,19.71708916,12.7358978,36.30037875,0.24855274,0.01,0.002082177,0.148119441,-0.030782496,0.017839332,-0.009613967,-0.048202585,-0.006652687
4/30/24 15:53,70.96141403,28.0800496,70.56996283,71.77735969,10.52152467,19.71694071,12.7356262,36.30029321,0.248439704,0.01,0.0020818,0.148240938,-0.030752292,0.017780113,-0.009656881,-0.048230058,-0.006676545
4/30/24 15:53,70.96159013,28.08001444,70.56992692,71.77739659,10.52146173,19.71679226,12.73535459,36.30020767,0.248326668,0.01,0.002081422,0.148362435,-0.030722088,0.017720894,-0.009699796,-0.048257531,-0.006700403
4/30/24 15:53,70.96176623,28.07997928,70.569891,71.77743349,10.52139879,19.71664381,12.73508298,36.30012214,0.248213632,0.01,0.002081044,0.148483931,-0.030691884,0.017661675,-0.009742711,-0.048285005,-0.006724261
4/30/24 15:53,70.96211843,28.07990896,70.56981918,71.77750729,10.52127292,19.7163469,12.73453977,36.29995106,0.24798756,0.01,0.002080288,0.148726925,-0.030631475,0.017543238,-0.00982854,-0.048339951,-0.006771976
4/30/24 15:53,70.96229453,28.0798738,70.56978326,71.77754419,10.52120998,19.71619845,12.73426817,36.29986552,0.247874524,0.01,0.002079911,0.148848421,-0.030601271,0.017484019,-0.009871454,-0.048367425,-0.006795834
4/30/24 15:53,70.96247063,28.07983865,70.56974735,71.77758109,10.52114704,19.71605,12.73399656,36.29977998,0.247761487,0.01,0.002079533,0.148969918,-0.030571067,0.0174248,-0.009914369,-0.048394898,-0.006819692
4/30/24 15:53,70.96264673,28.07980349,70.56971144,71.77761799,10.5210841,19.71590155,12.73372495,36.29969445,0.247648451,0.01,0.002079155,0.149091414,-0.030540863,0.017365581,-0.009957284,-0.048422371,-0.00684355
4/30/24 15:53,70.96282283,28.07976833,70.56967552,71.77765489,10.52102116,19.7157531,12.73345335,36.29960891,0.247535415,0.01,0.002078777,0.149212911,-0.030510659,0.017306363,-0.010000198,-0.048449845,-0.006867408
4/30/24 15:53,70.96299893,28.07973317,70.56963961,71.77769179,10.52095822,19.71560465,12.73318174,36.29952337,0.247422379,0.01,0.0020784,0.149334408,-0.030480455,0.017247144,-0.010043113,-0.048477318,-0.006891266
4/30/24 15:53,70.96317503,28.07969801,70.56960369,71.77772869,10.52089528,19.71545619,12.73291014,36.29943783,0.247309343,0.01,0.002078022,0.149455904,-0.030450251,0.017187925,-0.010086027,-0.048504791,-0.006915124
4/30/24 15:53,70.96335113,28.07966285,70.56956778,71.77776558,10.52083235,19.71530774,12.73263853,36.2993523,0.247196307,0.01,0.002077644,0.149577401,-0.030420047,0.017128706,-0.010128942,-0.048532265,-0.006938981
4/30/24 15:53,70.96352723,28.07962769,70.56953187,71.77780248,10.52076941,19.71515929,12.73236692,36.29926676,0.247083271,0.01,0.002077266,0.149698898,-0.030389842,0.017069487,-0.010171857,-0.048559738,-0.006962839
4/30/24 15:53,70.96370333,28.07959253,70.56949595,71.77783938,10.52070647,19.71501084,12.73209532,36.29918122,0.246970234,0.01,0.002076888,0.149820394,-0.030359638,0.017010269,-0.010214771,-0.048587211,-0.006986697
4/30/24 15:54,70.96387943,28.07955737,70.56946004,71.77787628,10.52064353,19.71486239,12.73182371,36.29909568,0.246857198,0.01,0.002076511,0.149941891,-0.030329434,0.01695105,-0.010257686,-0.048614685,-0.007010555
4/30/24 15:54,70.96458383,28.07941673,70.56931638,71.77802388,10.52039177,19.71426858,12.73073729,36.29875353,0.246405054,0.01,0.002075,0.150427877,-0.030208618,0.016714175,-0.010429344,-0.048724578,-0.007105987
4/30/24 15:54,70.96475993,28.07938157,70.56928047,71.77806078,10.52032884,19.71412013,12.73046568,36.29866799,0.246292018,0.01,0.002074622,0.150549374,-0.030178414,0.016654956,-0.010472259,-0.048752051,-0.007129844
4/30/24 15:54,70.96493603,28.07934641,70.56924456,71.77809768,10.5202659,19.71397168,12.73019407,36.29858246,0.246178981,0.01,0.002074244,0.150670871,-0.030148209,0.016595737,-0.010515173,-0.048779525,-0.007153702
4/30/24 15:54,70.96511213,28.07931125,70.56920864,71.77813458,10.52020296,19.71382323,12.72992247,36.29849692,0.246065945,0.01,0.002073866,0.150792367,-0.030118005,0.016536518,-0.010558088,-0.048806998,-0.00717756
4/30/24 15:54,70.96546433,28.07924094,70.56913682,71.77820838,10.52007708,19.71352632,12.72937926,36.29832584,0.245839873,0.01,0.002073111,0.15103536,-0.030057597,0.01641808,-0.010643917,-0.048861945,-0.007225276
4/30/24 15:54,70.96564043,28.07920578,70.5691009,71.77824528,10.52001414,19.71337787,12.72910765,36.29824031,0.245726837,0.01,0.002072733,0.151156857,-0.030027393,0.016358862,-0.010686832,-0.048889418,-0.007249134
4/30/24 15:54,70.96581653,28.07917062,70.56906499,71.77828218,10.5199512,19.71322942,12.72883604,36.29815477,0.245613801,0.01,0.002072355,0.151278354,-0.029997189,0.016299643,-0.010729746,-0.048916891,-0.007272992
4/30/24 15:54,70.96599263,28.07913546,70.56902907,71.77831908,10.51988826,19.71308097,12.72856444,36.29806923,0.245500764,0.01,0.002071977,0.15139985,-0.029966985,0.016240424,-0.010772661,-0.048944365,-0.007296849
4/30/24 15:54,70.96616873,28.0791003,70.56899316,71.77835598,10.51982533,19.71293252,12.72829283,36.29798369,0.245387728,0.01,0.0020716,0.151521347,-0.029936781,0.016181205,-0.010815576,-0.048971838,-0.007320707
4/30/24 15:54,70.96634483,28.07906514,70.56895725,71.77839288,10.51976239,19.71278406,12.72802123,36.29789816,0.245274692,0.01,0.002071222,0.151642844,-0.029906576,0.016121986,-0.01085849,-0.048999311,-0.007344565
4/30/24 15:54,70.96652093,28.07902998,70.56892133,71.77842978,10.51969945,19.71263561,12.72774962,36.29781262,0.245161656,0.01,0.002070844,0.15176434,-0.029876372,0.016062768,-0.010901405,-0.049026785,-0.007368423
4/30/24 15:54,70.96669703,28.07899482,70.56888542,71.77846668,10.51963651,19.71248716,12.72747801,36.29772708,0.24504862,0.01,0.002070466,0.151885837,-0.029846168,0.016003549,-0.010944319,-0.049054258,-0.007392281
4/30/24 15:54,70.96687313,28.07895966,70.56884951,71.77850358,10.51957357,19.71233871,12.72720641,36.29764154,0.244935584,0.01,0.002070088,0.152007333,-0.029815964,0.01594433,-0.010987234,-0.049081731,-0.007416139
4/30/24 15:54,70.96722533,28.07888934,70.56877768,71.77857738,10.51944769,19.71204181,12.72666319,36.29747047,0.244709511,0.01,0.002069333,0.152250327,-0.029755556,0.015825892,-0.011073063,-0.049136678,-0.007463855
4/30/24 15:54,70.96740143,28.07885418,70.56874176,71.77861428,10.51938475,19.71189335,12.72639159,36.29738493,0.244596475,0.01,0.002068955,0.152371823,-0.029725352,0.015766674,-0.011115978,-0.049164151,-0.007487712
4/30/24 15:54,70.96757753,28.07881902,70.56870585,71.77865118,10.51932182,19.7117449,12.72611998,36.29729939,0.244483439,0.01,0.002068577,0.15249332,-0.029695148,0.015707455,-0.011158892,-0.049191625,-0.00751157
4/30/24 15:54,70.96775363,28.07878386,70.56866994,71.77868808,10.51925888,19.71159645,12.72584838,36.29721385,0.244370403,0.01,0.0020682,0.152614817,-0.029664943,0.015648236,-0.011201807,-0.049219098,-0.007535428
4/30/24 15:54,70.96792973,28.07874871,70.56863402,71.77872498,10.51919594,19.711448,12.72557677,36.29712832,0.244257367,0.01,0.002067822,0.152736313,-0.029634739,0.015589017,-0.011244722,-0.049246571,-0.007559286
4/30/24 15:54,70.96828193,28.07867839,70.56856219,71.77879878,10.51907006,19.7111511,12.72503356,36.29695724,0.244031295,0.01,0.002067066,0.152979306,-0.029574331,0.01547058,-0.011330551,-0.049301518,-0.007607002
4/30/24 15:54,70.96845803,28.07864323,70.56852628,71.77883568,10.51900712,19.71100264,12.72476195,36.2968717,0.243918258,0.01,0.002066688,0.153100803,-0.029544127,0.015411361,-0.011373465,-0.049328991,-0.00763086
4/30/24 15:54,70.96863413,28.07860807,70.56849037,71.77887258,10.51894418,19.71085419,12.72449035,36.29678617,0.243805222,0.01,0.002066311,0.1532223,-0.029513923,0.015352142,-0.01141638,-0.049356465,-0.007654718
4/30/24 15:54,70.96881023,28.07857291,70.56845445,71.77890948,10.51888124,19.71070574,12.72421874,36.29670063,0.243692186,0.01,0.002065933,0.153343796,-0.029483719,0.015292923,-0.011459295,-0.049383938,-0.007678575
4/30/24 15:54,70.96933853,28.07846743,70.56834671,71.77902018,10.51869243,19.71026039,12.72340392,36.29644402,0.243353078,0.01,0.0020648,0.153708286,-0.029393106,0.015115267,-0.011588038,-0.049466358,-0.007750149
4/30/24 15:54,70.96951463,28.07843227,70.5683108,71.77905708,10.51862949,19.71011193,12.72313232,36.29635848,0.243240042,0.01,0.002064422,0.153829783,-0.029362902,0.015056048,-0.011630953,-0.049493831,-0.007774007
4/30/24 15:54,70.96986682,28.07836195,70.56823897,71.77913088,10.51850361,19.70981503,12.7225891,36.2961874,0.243013969,0.01,0.002063666,0.154072776,-0.029302494,0.01493761,-0.011716782,-0.049548778,-0.007821723
4/30/24 15:54,70.97004292,28.07832679,70.56820306,71.77916778,10.51844067,19.70966658,12.7223175,36.29610186,0.242900933,0.01,0.002063288,0.154194273,-0.02927229,0.014878391,-0.011759697,-0.049576251,-0.007845581
4/30/24 15:54,70.97021902,28.07829163,70.56816714,71.77920468,10.51837773,19.70951813,12.72204589,36.29601633,0.242787897,0.01,0.002062911,0.154315769,-0.029242086,0.014819173,-0.011802611,-0.049603725,-0.007869438
4/30/24 15:54,70.97039512,28.07825647,70.56813123,71.77924158,10.5183148,19.70936968,12.72177428,36.29593079,0.242674861,0.01,0.002062533,0.154437266,-0.029211882,0.014759954,-0.011845526,-0.049631198,-0.007893296
4/30/24 15:54,70.97057122,28.07822131,70.56809532,71.77927848,10.51825186,19.70922122,12.72150268,36.29584525,0.242561825,0.01,0.002062155,0.154558763,-0.029181677,0.014700735,-0.01188844,-0.049658671,-0.007917154
4/30/24 15:54,70.97074732,28.07818616,70.5680594,71.77931538,10.51818892,19.70907277,12.72123107,36.29575971,0.242448788,0.01,0.002061777,0.154680259,-0.029151473,0.014641516,-0.011931355,-0.049686145,-0.007941012
4/30/24 15:54,70.97092342,28.078151,70.56802349,71.77935228,10.51812598,19.70892432,12.72095947,36.29567418,0.242335752,0.01,0.0020614,0.154801756,-0.029121269,0.014582297,-0.01197427,-0.049713618,-0.00796487
4/30/24 15:54,70.97109952,28.07811584,70.56798757,71.77938918,10.51806304,19.70877587,12.72068786,36.29558864,0.242222716,0.01,0.002061022,0.154923252,-0.029091065,0.014523079,-0.012017184,-0.049741091,-0.007988728
4/30/24 15:54,70.97127562,28.07808068,70.56795166,71.77942608,10.5180001,19.70862742,12.72041625,36.2955031,0.24210968,0.01,0.002060644,0.155044749,-0.029060861,0.01446386,-0.012060099,-0.049768565,-0.008012586
4/30/24 15:54,70.97145172,28.07804552,70.56791575,71.77946298,10.51793716,19.70847897,12.72014465,36.29541756,0.241996644,0.01,0.002060266,0.155166246,-0.029030657,0.014404641,-0.012103013,-0.049796038,-0.008036444
4/30/24 15:54,70.97198002,28.07794004,70.56780801,71.77957367,10.51774835,19.70803361,12.71932983,36.29516095,0.241657535,0.01,0.002059133,0.155530735,-0.028940044,0.014226985,-0.012231757,-0.049878458,-0.008108017
4/30/24 15:54,70.97215612,28.07790488,70.56777209,71.77961057,10.51768541,19.70788516,12.71905822,36.29507541,0.241544499,0.01,0.002058755,0.155652232,-0.02890984,0.014167766,-0.012274672,-0.049905931,-0.008131875
4/30/24 15:54,70.97233222,28.07786972,70.56773618,71.77964747,10.51762247,19.70773671,12.71878662,36.29498987,0.241431463,0.01,0.002058377,0.155773729,-0.028879636,0.014108547,-0.012317586,-0.049933405,-0.008155733
4/30/24 15:54,70.97250832,28.07783456,70.56770026,71.77968437,10.51755953,19.70758826,12.71851501,36.29490434,0.241318427,0.01,0.002058,0.155895225,-0.028849432,0.014049328,-0.012360501,-0.049960878,-0.008179591
4/30/24 15:54,70.97268442,28.0777994,70.56766435,71.77972127,10.51749659,19.7074398,12.71824341,36.2948188,0.241205391,0.01,0.002057622,0.156016722,-0.028819228,0.013990109,-0.012403416,-0.049988351,-0.008203449
4/30/24 15:54,70.97286052,28.07776424,70.56762844,71.77975817,10.51743365,19.70729135,12.7179718,36.29473326,0.241092355,0.01,0.002057244,0.156138219,-0.028789024,0.013930891,-0.01244633,-0.050015825,-0.008227306
4/30/24 15:54,70.97303662,28.07772908,70.56759252,71.77979507,10.51737072,19.7071429,12.71770019,36.29464772,0.240979319,0.01,0.002056866,0.156259715,-0.02875882,0.013871672,-0.012489245,-0.050043298,-0.008251164
4/30/24 15:54,70.97321272,28.07769392,70.56755661,71.77983197,10.51730778,19.70699445,12.71742859,36.29456219,0.240866282,0.01,0.002056488,0.156381212,-0.028728616,0.013812453,-0.012532159,-0.050070771,-0.008275022
4/30/24 15:54,70.97338882,28.07765876,70.5675207,71.77986887,10.51724484,19.706846,12.71715698,36.29447665,0.240753246,0.01,0.002056111,0.156502708,-0.028698411,0.013753234,-0.012575074,-0.050098245,-0.00829888
4/30/24 15:54,70.97356492,28.07762361,70.56748478,71.77990577,10.5171819,19.70669755,12.71688537,36.29439111,0.24064021,0.01,0.002055733,0.156624205,-0.028668207,0.013694015,-0.012617989,-0.050125718,-0.008322738
4/30/24 15:54,70.97374102,28.07758845,70.56744887,71.77994267,10.51711896,19.70654909,12.71661377,36.29430557,0.240527174,0.01,0.002055355,0.156745702,-0.028638003,0.013634796,-0.012660903,-0.050153191,-0.008346596
4/30/24 15:54,70.97391712,28.07755329,70.56741295,71.77997957,10.51705602,19.70640064,12.71634216,36.29422004,0.240414138,0.01,0.002054977,0.156867198,-0.028607799,0.013575578,-0.012703818,-0.050180665,-0.008370454
4/30/24 15:54,70.97426932,28.07748297,70.56734113,71.78005337,10.51693014,19.70610374,12.71579895,36.29404896,0.240188066,0.01,0.002054222,0.157110192,-0.028547391,0.01345714,-0.012789647,-0.050235611,-0.008418169
4/30/24 15:55,70.97444542,28.07744781,70.56730521,71.78009027,10.51686721,19.70595529,12.71552734,36.29396342,0.240075029,0.01,0.002053844,0.157231688,-0.028517187,0.013397921,-0.012832562,-0.050263085,-0.008442027
4/30/24 15:55,70.97462152,28.07741265,70.5672693,71.78012717,10.51680427,19.70580684,12.71525574,36.29387788,0.239961993,0.01,0.002053466,0.157353185,-0.028486983,0.013338702,-0.012875476,-0.050290558,-0.008465885
4/30/24 15:55,70.97479762,28.07737749,70.56723338,71.78016407,10.51674133,19.70565838,12.71498413,36.29379235,0.239848957,0.01,0.002053088,0.157474681,-0.028456778,0.013279484,-0.012918391,-0.050318031,-0.008489743
4/30/24 15:55,70.97479699,28.07731214,70.56706463,71.78000148,10.51667839,19.7055357,12.71523601,36.29370761,0.239730583,0.01,0.002052711,0.157580911,-0.028433482,0.013220265,-0.012961305,-0.050345505,-0.008513601
4/30/24 15:55,70.9747938,28.07698541,70.56622085,71.77918853,10.5163637,19.70492226,12.71649541,36.29328391,0.239138711,0.01,0.002050822,0.158112061,-0.028316999,0.012924171,-0.013175877,-0.050482871,-0.008632892
4/30/24 15:55,70.97479316,28.07692006,70.5660521,71.77902594,10.51630076,19.70479957,12.71674729,36.29319918,0.239020336,0.01,0.002050444,0.158218291,-0.028293702,0.012864952,-0.013218791,-0.050510344,-0.00865675
4/30/24 15:55,70.97479252,28.07685471,70.56588334,71.77886335,10.51623782,19.70467688,12.71699917,36.29311444,0.238901962,0.01,0.002050066,0.158324521,-0.028270405,0.012805733,-0.013261706,-0.050537817,-0.008680608
4/30/24 15:55,70.97479189,28.07678936,70.56571459,71.77870076,10.51617488,19.70455419,12.71725105,36.2930297,0.238783587,0.01,0.002049689,0.158430751,-0.028247109,0.012746514,-0.01330462,-0.05056529,-0.008704466
4/30/24 15:55,70.97479125,28.07672402,70.56554583,71.77853817,10.51611194,19.70443151,12.71750293,36.29294496,0.238665213,0.01,0.002049311,0.158536981,-0.028223812,0.012687296,-0.013347534,-0.050592764,-0.008728324
4/30/24 15:55,70.97478997,28.07659332,70.56520832,71.77821299,10.51598606,19.70418613,12.71800668,36.29277548,0.238428464,0.01,0.002048555,0.158749441,-0.028177219,0.012568858,-0.013433363,-0.05064771,-0.008776041
4/30/24 15:55,70.97478934,28.07652797,70.56503957,71.7780504,10.51592312,19.70406344,12.71825856,36.29269074,0.23831009,0.01,0.002048178,0.158855671,-0.028153922,0.012509639,-0.013476277,-0.050675183,-0.008799899
4/30/24 15:55,70.9747887,28.07646263,70.56487081,71.77788781,10.51586019,19.70394075,12.71851044,36.292606,0.238191715,0.01,0.0020478,0.158961901,-0.028130625,0.01245042,-0.013519192,-0.050702656,-0.008823757
4/30/24 15:55,70.97478806,28.07639728,70.56470206,71.77772522,10.51579725,19.70381807,12.71876232,36.29252127,0.238073341,0.01,0.002047422,0.159068131,-0.028107329,0.012391202,-0.013562106,-0.05073013,-0.008847615
4/30/24 15:55,70.97478742,28.07633193,70.5645333,71.77756263,10.51573431,19.70369538,12.7190142,36.29243653,0.237954967,0.01,0.002047044,0.159174361,-0.028084032,0.012331983,-0.01360502,-0.050757603,-0.008871473
4/30/24 15:55,70.97478679,28.07626658,70.56436455,71.77740004,10.51567137,19.70357269,12.71926608,36.29235179,0.237836592,0.01,0.002046666,0.159280591,-0.028060736,0.012272764,-0.013647935,-0.050785076,-0.008895331
4/30/24 15:55,70.97478615,28.07620124,70.56419579,71.77723745,10.51560843,19.70345,12.71951796,36.29226705,0.237718218,0.01,0.002046289,0.159386821,-0.028037439,0.012213545,-0.013690849,-0.050812549,-0.00891919
4/30/24 15:55,70.97478551,28.07613589,70.56402704,71.77707486,10.51554549,19.70332731,12.71976984,36.29218231,0.237599843,0.01,0.002045911,0.159493051,-0.028014142,0.012154326,-0.013733763,-0.050840022,-0.008943048
4/30/24 15:55,70.97478487,28.07607054,70.56385828,71.77691227,10.51548255,19.70320463,12.72002172,36.29209757,0.237481469,0.01,0.002045533,0.159599281,-0.027990846,0.012095107,-0.013776678,-0.050867496,-0.008966906
4/30/24 15:55,70.97478424,28.07600519,70.56368953,71.77674968,10.51541961,19.70308194,12.7202736,36.29201283,0.237363095,0.01,0.002045155,0.159705511,-0.027967549,0.012035889,-0.013819592,-0.050894969,-0.008990764
4/30/24 15:55,70.97478296,28.0758745,70.56335202,71.7764245,10.51529374,19.70283656,12.72077736,36.29184336,0.237126346,0.01,0.0020444,0.159917971,-0.027920956,0.011917451,-0.013905421,-0.050949915,-0.00903848
4/30/24 15:55,70.97478233,28.07580915,70.56318326,71.77626191,10.5152308,19.70271387,12.72102924,36.29175862,0.237007971,0.01,0.002044022,0.160024201,-0.027897659,0.011858232,-0.013948335,-0.050977388,-0.009062338
4/30/24 15:55,70.97478169,28.0757438,70.56301451,71.77609932,10.51516786,19.70259119,12.72128112,36.29167388,0.236889597,0.01,0.002043644,0.160130431,-0.027874362,0.011799013,-0.013991249,-0.051004862,-0.009086196
